Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Liteonit,LCM-256M3S 256GB,478,75,487,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,CT240BX200SSD1,Crucial,BX200 240GB,479,74.8,13782,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,480,74.7,236,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,481,74.5,748,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,CT240M500SSD1,Crucial,M500 240GB,482,74.4,15334,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,SD5SB2-512G,SanDisk,X100 512GB,483,74.4,18,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,484,74.3,876,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,,Samsung,MZ7TE512HMHP-000 512GB,485,74.2,1498,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,SH100S3/240G,Kingston,HyperX 240GB,486,74.1,448,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,,Liteonit,LAT-256M3S 256GB,487,74.1,308,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,488,74,397,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,489,73.9,775,https://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,490,73.9,179,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,491,73.8,9952,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,,Geil,Zenith A3 240GB,492,73.8,33,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,493,73.7,670,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,494,73.7,2328,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,494,73.7,2328,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,495,73.7,313,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,496,73.6,731,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,497,73.6,205,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,498,73.5,3658,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,499,73.5,246,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,500,73.4,2899,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,501,73.4,843,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,502,73.3,24733,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,,Adata,SP600 128GB,503,73.3,3101,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,504,73.2,384,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,,,INTENSO 256GB,505,73.2,975,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,506,73.1,187,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,507,73.1,2790,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,508,73,1368,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,PX-128M6V,Plextor,M6V 128GB,509,73,219,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,510,72.8,1027,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,,Liteonit,LMT-256M6M mSATA 256GB,511,72.7,1715,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,512,72.6,1915,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,512,72.6,1915,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,513,72.4,30,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,R3SL120G,AMD,Radeon R3 120GB,514,72.3,1501,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,,Samsung,SM841 mSATA 256GB,515,72.3,615,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,,Toshiba,THNSNS120GBSP 120GB,516,72.3,55,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,,Geil,Zenith S3 240GB,517,72.2,47,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,518,72.2,1529,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,PX-128M5S,Plextor,M5S 128GB,519,72.2,3022,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,CT960BX200SSD1,Crucial,BX200 960GB,520,72.2,549,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,,Samsung,SM841N mSATA 256GB,521,72.1,293,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,,Plextor,PX-128M2P 128GB,522,72.1,42,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,,Samsung,SM841 mSATA 128GB,523,72,392,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,524,72,4934,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,,SK,hynix SH920 2.5 256GB,525,71.9,957,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,,Samsung,SM841N mSATA 128GB,526,71.9,64,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,AS511S3-240GM-C,Adata,S511 240GB,527,71.8,38,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,,Liteonit,L8T-128L6G-HP 128GB,528,71.8,181,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,529,71.8,942,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,530,71.7,138,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,531,71.7,700,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,532,71.7,1699,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,533,71.6,6072,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,534,71.6,10035,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,535,71.6,436,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,ST120HM000,Seagate,600 120GB,536,71.5,376,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,537,71.5,157,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,,Toshiba,THNSNH256G8NT 256GB,538,71.5,188,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,539,71.4,245,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,540,71.4,2423,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,541,71.3,34,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,542,71.2,45022,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,543,71.2,805,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,SHFS37A/240G,HyperX,Fury 240GB,544,71.1,13341,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,545,71,6043,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,MZ-7PC512B/WW,Samsung,830 512GB,546,71,772,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,,Samsung,SM841N mSATA 512GB,547,70.9,211,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,,Liteonit,LCT-512M3S 512GB,548,70.9,83,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,549,70.9,548,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,TS128GSSD370,Transcend,SSD370 128GB,550,70.8,1663,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,TS240GSSD220S,Transcend,SSD220 240GB,551,70.8,3632,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,HDTS712XZSTA,Toshiba,Q300 120GB,552,70.6,1124,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,552,70.6,1124,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,553,70.5,87,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,,Liteonit,LMT-256M6M-HP 256GB,554,70.5,170,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,MKNSSDE3240GB,Mushkin,ECO3 240GB,555,70.3,562,https://ssd.userbenchmark.com/SpeedTest/82991/MKNSSDE3240GB
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,556,70.3,71,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,557,70.2,1857,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,ASP550SS3-960GM-C,Adata,Premier SP550 960GB,558,70.1,395,https://ssd.userbenchmark.com/Adata-Premier-SP550-960GB/Rating/3625
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,559,70.1,37,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,560,70.1,266,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,561,70.1,988,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,562,70.1,892,https://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,TS256GSSD720,Transcend,SD720 256GB,563,70.1,143,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,MZ-7PC256B/WW,Samsung,830 256GB,564,70,12032,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,,Samsung,PM810 2.5" 7mm 256GB,565,70,7,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,566,69.9,746,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,,Samsung,MZMTE512HMHP-00000 512GB,567,69.8,196,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,,Samsung,SM841 mSATA 512GB,568,69.8,348,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,569,69.8,75,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,570,69.8,32,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,571,69.7,391,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,572,69.7,412,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,,Liteonit,LMT-128M6M mSATA 128GB,573,69.6,754,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,ASU650SS-240GT-C,Adata,SU650 240GB,574,69.5,7371,https://ssd.userbenchmark.com/SpeedTest/351933/ADATA-SU650
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,575,69.4,991,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,576,69.4,2636,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,,Liteonit,LMT-128M6M 128GB,577,69.3,474,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,SH100S3/120G,Kingston,HyperX 120GB,578,69.1,1525,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,,Team,XS3 SSD 240GB,579,69.1,17,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,580,69.1,799,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,581,69,6790,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,,Adata,S510 120GB,582,69,259,https://ssd.userbenchmark.com/SpeedTest/1908/ADATA-SSD-S510-120GB
SSD,SA400S37/480G,Kingston,A400 480GB,583,68.9,7634,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,584,68.9,215,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,584,68.9,215,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,,OCZ,AGILITY4 128GB,585,68.9,407,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,,Team,L3 SSD 240GB,586,68.8,273,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,MZ-7TD250BW,Samsung,840 250GB,587,68.7,17518,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,588,68.7,102,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,588,68.7,102,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,,Toshiba,THNSNF128GMCS 128GB,589,68.6,732,https://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,590,68.3,460,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,SDSSDX-120G-G25,SanDisk,Extreme 120GB,591,68.3,4218,https://ssd.userbenchmark.com/SpeedTest/1102/SanDisk-SDSSDX120GG25
SSD,SSDSC2BF180A4L,Intel,SSD Pro 1500 Series 180GB,592,68.2,3210,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SSDSC2BF180A401,Intel,SSD Pro 1500 Series 180GB,592,68.2,3210,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,,Toshiba,THNSNF128GCSS 128GB,593,68,706,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,594,68,300,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,595,67.9,286,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,,SK,hynix SH920 mSATA 256GB,596,67.9,432,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,597,67.9,2504,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,,SK,hynix SH920 2.5 128GB,598,67.9,281,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,R3SL480G,AMD,Radeon R3 480GB,599,67.9,278,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,TRN100-25SAT3-240G,OCZ,Trion 100 240GB,600,67.8,5076,https://ssd.userbenchmark.com/OCZ-Trion-100-240GB/Rating/3501
SSD,SSDSC2BW120A401,Intel,530 Series 120GB,601,67.7,5731,https://ssd.userbenchmark.com/Intel-530-Series-120GB/Rating/1934
SSD,ASP900S3-128GM-C,Adata,Premier Pro SP900 128GB,602,67.7,1447,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP900-128GB/Rating/1930
SSD,SSDSC2CT120A3,Intel,330 Series 120GB,603,67.6,5485,https://ssd.userbenchmark.com/Intel-330-Series-120GB/Rating/1933
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,604,67.3,1156,https://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,605,67.2,1473,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,,Samsung,PM851 mSATA 256GB,606,67.2,2336,https://ssd.userbenchmark.com/SpeedTest/8695/SAMSUNG-SSD-PM851-mSATA-256GB
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,607,67.1,389,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,TS256GSSD320,Transcend,SSD320 256GB,608,67.1,64,https://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,609,67,12713,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,610,67,211,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,PX-128M3,Plextor,M3 128GB,611,66.8,411,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,,Samsung,PM830 512GB,612,66.7,306,https://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,613,66.6,1754,https://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,CT512M4SSD2,Crucial,M4 512GB,614,66.6,1741,https://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,615,66.6,198,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,616,66.5,387,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,617,66.4,1718,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,SD6SP1M-128G-1012,SanDisk,X110 SATA M.2 128GB,618,66.4,585,https://ssd.userbenchmark.com/SpeedTest/20731/SanDisk-SD6SP1M128G1012
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,619,66.3,287,https://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,,Geil,Zenith A3 120GB,620,66.3,50,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,621,66.2,388,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,,Toshiba,THNSNF256GMCS 256GB,622,66.2,450,https://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,623,66.1,457,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,624,66,498,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,CT240BX500SSD1,Crucial,BX500 240GB,625,65.9,5845,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1
SSD,ASU650SS-480GT-C,Adata,SU650 480GB,626,65.7,2614,https://ssd.userbenchmark.com/SpeedTest/434166/ADATA-SU650
SSD,SUV400S37/120G,Kingston,SSDNow UV400 120GB,627,65.7,31229,https://ssd.userbenchmark.com/SpeedTest/137022/KINGSTON-SUV400S37120G
SSD,CT120M500SSD1,Crucial,M500 120GB,628,65.6,7498,https://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,,Samsung,PM851 mSATA 512GB,629,65.5,534,https://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,MKNSSDCR120GB,Mushkin,Chronos 120GB,630,65.4,415,https://ssd.userbenchmark.com/SpeedTest/3690/MKNSSDCR120GB
SSD,,,HFS128G3AMNB-2200A 128GB,631,65.4,1005,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,,Liteonit,LCT-128M3S 128GB,632,65.4,945,https://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,633,65.2,100,https://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,634,65.1,90,https://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,,Goodram,C50 240GB,635,65,23,https://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,CT480BX500SSD1,Crucial,BX500 480GB,636,65,2308,https://ssd.userbenchmark.com/SpeedTest/579817/CT480BX500SSD1
SSD,TS128GSSD340,Transcend,SSD340 128GB,637,65,1118,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,638,65,69,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,639,64.9,1002,https://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,2DP99AA#ABC,HP,S700 500GB,640,64.9,820,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,,Intel,SS DSC2BW180A3H 180GB,641,64.8,23,https://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,642,64.8,724,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,643,64.8,422,https://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,644,64.8,693,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,644,64.8,693,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,ASU650SS-120GT-C,Adata,SU650 120GB,645,64.6,6527,https://ssd.userbenchmark.com/SpeedTest/359434/ADATA-SU650
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,646,64.6,415,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,647,64.5,54,https://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
