Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,none,Excelstor,Technology J880 82GB,939,23.5,152,https://hdd.userbenchmark.com/SpeedTest/5162/ExcelStor-Technology-J880
HDD,none,WD,WD1200BB-00RDA0 120GB,940,23.5,215,https://hdd.userbenchmark.com/SpeedTest/10238/WDC-WD1200BB-00RDA0
HDD,none,Toshiba,MK2546GSX 250GB,941,23.5,526,https://hdd.userbenchmark.com/SpeedTest/4487/TOSHIBA-MK2546GSX
HDD,none,Samsung,SP0802N 80GB,942,23.5,423,https://hdd.userbenchmark.com/SpeedTest/2601/SAMSUNG-SP0802N
HDD,none,Maxtor,6Y080P0 82GB,943,23.4,202,https://hdd.userbenchmark.com/SpeedTest/3815/Maxtor-6Y080P0
HDD,none,Hitachi,HTS543225L9A300 250GB,944,23.4,2040,https://hdd.userbenchmark.com/SpeedTest/2281/Hitachi-HTS543225L9A300
HDD,none,WD,WD1600BB-22GUC0 160GB,945,23.3,534,https://hdd.userbenchmark.com/SpeedTest/12099/WDC-WD1600BB-22GUC0
HDD,none,Hitachi,HTS543216L9A300 160GB,946,23.3,1496,https://hdd.userbenchmark.com/SpeedTest/1763/Hitachi-HTS543216L9A300
HDD,none,Hitachi,HTS542512K9SA00 120GB,947,23.3,856,https://hdd.userbenchmark.com/SpeedTest/1928/Hitachi-HTS542512K9SA00
HDD,none,Fujitsu,MHY2250BH 250GB,948,23.2,560,https://hdd.userbenchmark.com/SpeedTest/5732/FUJITSU-MHY2250BH
HDD,none,Samsung,SP0411C 40GB,949,23.2,165,https://hdd.userbenchmark.com/SpeedTest/6293/SAMSUNG-SP0411C
HDD,none,Samsung,HD300LD 300GB,950,23.1,114,https://hdd.userbenchmark.com/SpeedTest/1871/SAMSUNG-HD300LD
HDD,none,Seagate,ST3120026AS 120GB,951,23.1,1440,https://hdd.userbenchmark.com/SpeedTest/508/ST3120026AS
HDD,none,WD,WD800JB-00ETA0 80GB,952,23.1,132,https://hdd.userbenchmark.com/SpeedTest/3829/WDC-WD800JB-00ETA0
HDD,none,Maxtor,6L200R0 204GB,953,23.1,45,https://hdd.userbenchmark.com/SpeedTest/4436/Maxtor-6L200R0
HDD,none,Maxtor,6 Y120P0 123GB,954,23,7,https://hdd.userbenchmark.com/SpeedTest/4430/Maxtor-6-Y120P0
HDD,none,Hitachi,HTS542525K9SA00 250GB,955,22.9,1565,https://hdd.userbenchmark.com/SpeedTest/487/Hitachi-HTS542525K9SA00
HDD,none,Maxtor,6Y080L0 82GB,956,22.8,809,https://hdd.userbenchmark.com/SpeedTest/933/Maxtor-6Y080L0
HDD,none,Samsung,SP0812N 80GB,957,22.8,105,https://hdd.userbenchmark.com/SpeedTest/7242/SAMSUNG-SP0812N
HDD,none,Seagate,ST3160023A 160GB,958,22.7,290,https://hdd.userbenchmark.com/SpeedTest/5944/ST3160023A
HDD,none,Hitachi,HTS722012K9SA00 120GB,959,22.7,56,https://hdd.userbenchmark.com/SpeedTest/3793/Hitachi-HTS722012K9SA00
HDD,none,Samsung,SP0822N 80GB,960,22.6,171,https://hdd.userbenchmark.com/SpeedTest/2110/SAMSUNG-SP0822N
HDD,none,Maxtor,6L160P0 160GB,961,22.4,32,https://hdd.userbenchmark.com/SpeedTest/6841/Maxtor-6L160P0
HDD,none,Maxtor,6Y120L0 123GB,962,22.3,319,https://hdd.userbenchmark.com/SpeedTest/1790/Maxtor-6Y120L0
HDD,none,WD,WD400BB-60DGA0 40GB,963,22.2,494,https://hdd.userbenchmark.com/SpeedTest/5256/WDC-WD400BB-60DGA0
HDD,none,Seagate,ST3160021A 160GB,964,22,583,https://hdd.userbenchmark.com/SpeedTest/6402/ST3160021A
HDD,none,Hitachi,HTS543212L9A300 120GB,965,22,141,https://hdd.userbenchmark.com/SpeedTest/266/Hitachi-HTS543212L9A300
HDD,none,WD,WD400JB-00FMA0 40GB,966,21.9,72,https://hdd.userbenchmark.com/SpeedTest/3602/WDC-WD400JB-00FMA0
HDD,none,Seagate,ST3120022A 120GB,967,21.9,648,https://hdd.userbenchmark.com/SpeedTest/2299/ST3120022A
HDD,none,Seagate,ST340014A 40GB,968,21.8,571,https://hdd.userbenchmark.com/SpeedTest/1817/ST340014A
HDD,none,Fujitsu,MHZ2120B 120GB,969,21.5,5,https://hdd.userbenchmark.com/SpeedTest/5860/FUJITSU-MHZ2120B
HDD,none,Samsung,SP0411N 40GB,970,21.5,272,https://hdd.userbenchmark.com/SpeedTest/6089/SAMSUNG-SP0411N
HDD,none,Fujitsu,MHY2120BH 120GB,971,21.3,621,https://hdd.userbenchmark.com/SpeedTest/10510/FUJITSU-MHY2120BH
HDD,none,WD,WD1600BEVE-00WZT0 160GB,972,21.3,31,https://hdd.userbenchmark.com/SpeedTest/10531/WDC-WD1600BEVE-00WZT0
HDD,none,Maxtor,6Y060L0 61GB,973,21.3,119,https://hdd.userbenchmark.com/SpeedTest/3853/Maxtor-6Y060L0
HDD,none,WD,WD800BB-88JHC0 80GB,974,21.2,1691,https://hdd.userbenchmark.com/SpeedTest/1308/WDC-WD800BB-88JHC0
HDD,none,Seagate,ST380023AS 80GB,975,21,36,https://hdd.userbenchmark.com/SpeedTest/6282/ST380023AS
HDD,none,Hitachi,HTS542516K9SA00 160GB,976,20.9,1186,https://hdd.userbenchmark.com/SpeedTest/2771/Hitachi-HTS542516K9SA00
HDD,none,Fujitsu,MHY2160BH 160GB,977,20.9,499,https://hdd.userbenchmark.com/SpeedTest/4449/FUJITSU-MHY2160BH
HDD,none,WD,WD1600BEVS-22UST0 160GB,978,20.7,2454,https://hdd.userbenchmark.com/SpeedTest/3126/WDC-WD1600BEVS-22UST0
HDD,none,Seagate,ST380011A 80GB,979,20.6,1678,https://hdd.userbenchmark.com/SpeedTest/1697/ST380011A
HDD,none,Seagate,ST910021AS 100GB,980,20.6,121,https://hdd.userbenchmark.com/SpeedTest/11880/ST910021AS
HDD,none,Fujitsu,MHY2200BH 200GB,981,20.6,467,https://hdd.userbenchmark.com/SpeedTest/1960/FUJITSU-MHY2200BH
HDD,none,Hitachi,HTS721010G9SA00 100GB,982,20.5,109,https://hdd.userbenchmark.com/SpeedTest/5680/HTS721010G9SA00
HDD,none,Toshiba,MK1646GSX 160GB,983,20.5,380,https://hdd.userbenchmark.com/SpeedTest/5350/TOSHIBA-MK1646GSX
HDD,none,WD,WD800BEVS-22RST0 80GB,984,20.5,631,https://hdd.userbenchmark.com/SpeedTest/3519/WDC-WD800BEVS-22RST0
HDD,none,WD,WD1200BEVS-60UST0 120GB,985,20.4,1693,https://hdd.userbenchmark.com/SpeedTest/3682/WDC-WD1200BEVS-60UST0
HDD,none,Toshiba,MK8037GSX 80GB,986,19.2,350,https://hdd.userbenchmark.com/SpeedTest/1841/TOSHIBA-MK8037GSX
HDD,none,Toshiba,MK1637GSX 160GB,987,19.2,789,https://hdd.userbenchmark.com/SpeedTest/4513/TOSHIBA-MK1637GSX
HDD,none,Hitachi,HTS541680J9SA00 80GB,988,19.1,890,https://hdd.userbenchmark.com/SpeedTest/2399/Hitachi-HTS541680J9SA00
HDD,none,Seagate,ST980811AS 80GB,989,18.8,855,https://hdd.userbenchmark.com/SpeedTest/1970/ST980811AS
HDD,none,Seagate,ST3120023A 120GB,990,18.7,86,https://hdd.userbenchmark.com/SpeedTest/6505/ST3120023A
HDD,none,Fujitsu,MHW2120BH 120GB,991,18.6,799,https://hdd.userbenchmark.com/SpeedTest/3831/FUJITSU-MHW2120BH
HDD,none,Hitachi,HDS722580VLAT20 61GB,992,18.5,17,https://hdd.userbenchmark.com/SpeedTest/3589/HDS722580VLAT20
HDD,none,Hitachi,HTS542580K9SA00 80GB,993,18.5,308,https://hdd.userbenchmark.com/SpeedTest/7089/Hitachi-HTS542580K9SA00
HDD,none,Seagate,ST9120822AS 120GB,994,18.2,967,https://hdd.userbenchmark.com/SpeedTest/5319/ST9120822AS
HDD,none,WD,WD600BB-75CAA0 60GB,995,17.8,57,https://hdd.userbenchmark.com/SpeedTest/6010/WDC-WD600BB-75CAA0
HDD,none,Fujitsu,MHW2080BH 80GB,996,17.6,156,https://hdd.userbenchmark.com/SpeedTest/6989/FUJITSU-MHW2080BH
HDD,none,Hitachi,HTS541616J9SA00 160GB,997,17.6,1190,https://hdd.userbenchmark.com/SpeedTest/4013/Hitachi-HTS541616J9SA00
HDD,none,Fujitsu,MHV2120BH PL 120GB,998,17.5,350,https://hdd.userbenchmark.com/SpeedTest/1025/FUJITSU-MHV2120BH-PL
HDD,none,Toshiba,MK1237GSX 120GB,999,17.3,412,https://hdd.userbenchmark.com/SpeedTest/4749/TOSHIBA-MK1237GSX
HDD,none,Seagate,ST340016A 40GB,1000,17.3,205,https://hdd.userbenchmark.com/SpeedTest/2501/ST340016A
HDD,none,Seagate,ST360021A 60GB,1001,17.2,67,https://hdd.userbenchmark.com/SpeedTest/10830/ST360021A
HDD,none,Seagate,ST9160821AS 160GB,1002,17.1,1364,https://hdd.userbenchmark.com/SpeedTest/1006/ST9160821AS
HDD,none,Hitachi,HTS541612J9SA00 120GB,1003,16.8,1141,https://hdd.userbenchmark.com/SpeedTest/1249/Hitachi-HTS541612J9SA00
HDD,none,Toshiba,MK2035GSS 200GB,1004,16.6,561,https://hdd.userbenchmark.com/SpeedTest/5833/TOSHIBA-MK2035GSS
HDD,none,Hitachi,HTS541010G9SA00 100GB,1005,16.5,228,https://hdd.userbenchmark.com/SpeedTest/5274/HTS541010G9SA00
HDD,none,Seagate,ST9100824AS 100GB,1006,16.5,129,https://hdd.userbenchmark.com/SpeedTest/2949/ST9100824AS
HDD,none,Seagate,ST340015A 40GB,1007,16.4,121,https://hdd.userbenchmark.com/SpeedTest/4591/ST340015A
HDD,none,Fujitsu,MHV2100BH 100GB,1008,16.4,139,https://hdd.userbenchmark.com/SpeedTest/1474/FUJITSU-MHV2100BH
HDD,none,Seagate,ST98823AS 80GB,1009,16.3,330,https://hdd.userbenchmark.com/SpeedTest/5717/ST98823AS
HDD,none,Fujitsu,MHV2080BH PL 80GB,1010,16,276,https://hdd.userbenchmark.com/SpeedTest/5000/FUJITSU-MHV2080BH-PL
HDD,none,Toshiba,MK1234GSX 120GB,1011,15.3,421,https://hdd.userbenchmark.com/SpeedTest/1726/TOSHIBA-MK1234GSX
HDD,none,Maxtor,4G120J6 123GB,1012,14.9,6,https://hdd.userbenchmark.com/SpeedTest/4566/Maxtor-4G120J6
HDD,none,Toshiba,MK8034GSX 80GB,1013,14.3,203,https://hdd.userbenchmark.com/SpeedTest/4167/TOSHIBA-MK8034GSX
HDD,none,Toshiba,MK8032GSX 80GB,1014,13.3,190,https://hdd.userbenchmark.com/SpeedTest/4083/TOSHIBA-MK8032GSX
HDD,none,Seagate,ST960821A 60GB,1015,11.5,9,https://hdd.userbenchmark.com/SpeedTest/2864/ST960821A
